Municipio,Categoria,Tipo,Valor,Year,Isla
CONSELL,H 4*,ESTABL.,NA,20,Mallorca
CONSELL,H 4*,PLACES,NA,20,Mallorca
CONSELL,H 4* SUP,ESTABL.,NA,20,Mallorca
CONSELL,H 4* SUP,PLACES,NA,20,Mallorca
CONSELL,H 5*,ESTABL.,NA,20,Mallorca
CONSELL,H 5*,PLACES,NA,20,Mallorca
CONSELL,H 5* G.L.,ESTABL.,NA,20,Mallorca
CONSELL,H 5* G.L.,PLACES,NA,20,Mallorca
CONSELL,HA 1*,ESTABL.,NA,20,Mallorca
CONSELL,HA 1*,PLACES,NA,20,Mallorca
CONSELL,HA 2*,ESTABL.,NA,20,Mallorca
CONSELL,HA 2*,PLACES,NA,20,Mallorca
CONSELL,HA 3*,ESTABL.,NA,20,Mallorca
CONSELL,HA 3*,PLACES,NA,20,Mallorca
CONSELL,HA 3* SUP,ESTABL.,NA,20,Mallorca
CONSELL,HA 3* SUP,PLACES,NA,20,Mallorca
CONSELL,HA 4*,ESTABL.,NA,20,Mallorca
CONSELL,HA 4*,PLACES,NA,20,Mallorca
CONSELL,HA 4* SUP,ESTABL.,NA,20,Mallorca
CONSELL,HA 4* SUP,PLACES,NA,20,Mallorca
CONSELL,HA 5*,ESTABL.,NA,20,Mallorca
CONSELL,HA 5*,PLACES,NA,20,Mallorca
CONSELL,HO,ESTABL.,NA,20,Mallorca
CONSELL,HO,PLACES,NA,20,Mallorca
CONSELL,HR 5*,ESTABL.,NA,20,Mallorca
CONSELL,HR 5*,PLACES,NA,20,Mallorca
CONSELL,HR,ESTABL.,1,20,Mallorca
CONSELL,HR,PLACES,50,20,Mallorca
CONSELL,HS 1*,ESTABL.,NA,20,Mallorca
CONSELL,HS 1*,PLACES,NA,20,Mallorca
CONSELL,HS 2*,ESTABL.,NA,20,Mallorca
CONSELL,HS 2*,PLACES,NA,20,Mallorca
CONSELL,HS 3*,ESTABL.,NA,20,Mallorca
CONSELL,HS 3*,PLACES,NA,20,Mallorca
CONSELL,HSR 1*,ESTABL.,NA,20,Mallorca
CONSELL,HSR 1*,PLACES,NA,20,Mallorca
CONSELL,HSR 2*,ESTABL.,NA,20,Mallorca
CONSELL,HSR 2*,PLACES,NA,20,Mallorca
CONSELL,HSR 3*,ESTABL.,NA,20,Mallorca
CONSELL,HSR 3*,PLACES,NA,20,Mallorca
CONSELL,PENS 2*,ESTABL.,NA,20,Mallorca
CONSELL,PENS 2*,PLACES,NA,20,Mallorca
CONSELL,TI,ESTABL.,NA,20,Mallorca
CONSELL,TI,PLACES,NA,20,Mallorca
CONSELL,TOTAL,ESTABL.,1,20,Mallorca
CONSELL,TOTAL,PLACES,50,20,Mallorca
COSTITX,A 1 Ll,ESTABL.,NA,20,Mallorca
COSTITX,A 1 Ll,PLACES,NA,20,Mallorca
COSTITX,A 2 Ll,ESTABL.,NA,20,Mallorca
COSTITX,A 2 Ll,PLACES,NA,20,Mallorca
COSTITX,A 3 Ll,ESTABL.,NA,20,Mallorca
COSTITX,A 3 Ll,PLACES,NA,20,Mallorca
COSTITX,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
COSTITX,A 3 Ll SUP,PLACES,NA,20,Mallorca
COSTITX,A 4 Ll,ESTABL.,NA,20,Mallorca
COSTITX,A 4 Ll,PLACES,NA,20,Mallorca
COSTITX,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
COSTITX,A 4 Ll SUP,PLACES,NA,20,Mallorca
COSTITX,AG,ESTABL.,1,20,Mallorca
COSTITX,AG,PLACES,17,20,Mallorca
COSTITX,CH,ESTABL.,NA,20,Mallorca
COSTITX,CH,PLACES,NA,20,Mallorca
COSTITX,CT,ESTABL.,NA,20,Mallorca
COSTITX,CT,PLACES,NA,20,Mallorca
COSTITX,F,ESTABL.,NA,20,Mallorca
COSTITX,F,PLACES,NA,20,Mallorca
COSTITX,H 1*,ESTABL.,NA,20,Mallorca
COSTITX,H 1*,PLACES,NA,20,Mallorca
COSTITX,H 2*,ESTABL.,NA,20,Mallorca
COSTITX,H 2*,PLACES,NA,20,Mallorca
COSTITX,H 3*,ESTABL.,NA,20,Mallorca
COSTITX,H 3*,PLACES,NA,20,Mallorca
COSTITX,H 3*SUP,ESTABL.,NA,20,Mallorca
COSTITX,H 3*SUP,PLACES,NA,20,Mallorca
COSTITX,H 4*,ESTABL.,NA,20,Mallorca
COSTITX,H 4*,PLACES,NA,20,Mallorca
COSTITX,H 4* SUP,ESTABL.,NA,20,Mallorca
COSTITX,H 4* SUP,PLACES,NA,20,Mallorca
COSTITX,H 5*,ESTABL.,NA,20,Mallorca
COSTITX,H 5*,PLACES,NA,20,Mallorca
COSTITX,H 5* G.L.,ESTABL.,NA,20,Mallorca
COSTITX,H 5* G.L.,PLACES,NA,20,Mallorca
COSTITX,HA 1*,ESTABL.,NA,20,Mallorca
COSTITX,HA 1*,PLACES,NA,20,Mallorca
COSTITX,HA 2*,ESTABL.,NA,20,Mallorca
COSTITX,HA 2*,PLACES,NA,20,Mallorca
COSTITX,HA 3*,ESTABL.,NA,20,Mallorca
COSTITX,HA 3*,PLACES,NA,20,Mallorca
COSTITX,HA 3* SUP,ESTABL.,NA,20,Mallorca
COSTITX,HA 3* SUP,PLACES,NA,20,Mallorca
COSTITX,HA 4*,ESTABL.,NA,20,Mallorca
COSTITX,HA 4*,PLACES,NA,20,Mallorca
COSTITX,HA 4* SUP,ESTABL.,NA,20,Mallorca
COSTITX,HA 4* SUP,PLACES,NA,20,Mallorca
COSTITX,HA 5*,ESTABL.,NA,20,Mallorca
COSTITX,HA 5*,PLACES,NA,20,Mallorca
COSTITX,HO,ESTABL.,NA,20,Mallorca
COSTITX,HO,PLACES,NA,20,Mallorca
COSTITX,HR 5*,ESTABL.,NA,20,Mallorca
COSTITX,HR 5*,PLACES,NA,20,Mallorca
COSTITX,HR,ESTABL.,NA,20,Mallorca
COSTITX,HR,PLACES,NA,20,Mallorca
COSTITX,HS 1*,ESTABL.,NA,20,Mallorca
COSTITX,HS 1*,PLACES,NA,20,Mallorca
COSTITX,HS 2*,ESTABL.,NA,20,Mallorca
COSTITX,HS 2*,PLACES,NA,20,Mallorca
COSTITX,HS 3*,ESTABL.,NA,20,Mallorca
COSTITX,HS 3*,PLACES,NA,20,Mallorca
COSTITX,HSR 1*,ESTABL.,NA,20,Mallorca
COSTITX,HSR 1*,PLACES,NA,20,Mallorca
COSTITX,HSR 2*,ESTABL.,NA,20,Mallorca
COSTITX,HSR 2*,PLACES,NA,20,Mallorca
COSTITX,HSR 3*,ESTABL.,NA,20,Mallorca
COSTITX,HSR 3*,PLACES,NA,20,Mallorca
COSTITX,PENS 2*,ESTABL.,NA,20,Mallorca
COSTITX,PENS 2*,PLACES,NA,20,Mallorca
COSTITX,TI,ESTABL.,2,20,Mallorca
COSTITX,TI,PLACES,24,20,Mallorca
COSTITX,TOTAL,ESTABL.,3,20,Mallorca
COSTITX,TOTAL,PLACES,41,20,Mallorca
DEIÀ,A 1 Ll,ESTABL.,NA,20,Mallorca
DEIÀ,A 1 Ll,PLACES,NA,20,Mallorca
DEIÀ,A 2 Ll,ESTABL.,NA,20,Mallorca
DEIÀ,A 2 Ll,PLACES,NA,20,Mallorca
DEIÀ,A 3 Ll,ESTABL.,NA,20,Mallorca
DEIÀ,A 3 Ll,PLACES,NA,20,Mallorca
DEIÀ,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
DEIÀ,A 3 Ll SUP,PLACES,NA,20,Mallorca
DEIÀ,A 4 Ll,ESTABL.,NA,20,Mallorca
DEIÀ,A 4 Ll,PLACES,NA,20,Mallorca
DEIÀ,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
DEIÀ,A 4 Ll SUP,PLACES,NA,20,Mallorca
DEIÀ,AG,ESTABL.,1,20,Mallorca
DEIÀ,AG,PLACES,16,20,Mallorca
DEIÀ,CH,ESTABL.,NA,20,Mallorca
DEIÀ,CH,PLACES,NA,20,Mallorca
DEIÀ,CT,ESTABL.,NA,20,Mallorca
DEIÀ,CT,PLACES,NA,20,Mallorca
DEIÀ,F,ESTABL.,1,20,Mallorca
DEIÀ,F,PLACES,17,20,Mallorca
DEIÀ,H 1*,ESTABL.,NA,20,Mallorca
DEIÀ,H 1*,PLACES,NA,20,Mallorca
DEIÀ,H 2*,ESTABL.,NA,20,Mallorca
DEIÀ,H 2*,PLACES,NA,20,Mallorca
DEIÀ,H 3*,ESTABL.,NA,20,Mallorca
DEIÀ,H 3*,PLACES,NA,20,Mallorca
DEIÀ,H 3*SUP,ESTABL.,NA,20,Mallorca
DEIÀ,H 3*SUP,PLACES,NA,20,Mallorca
DEIÀ,H 4*,ESTABL.,2,20,Mallorca
DEIÀ,H 4*,PLACES,244,20,Mallorca
DEIÀ,H 4* SUP,ESTABL.,NA,20,Mallorca
DEIÀ,H 4* SUP,PLACES,NA,20,Mallorca
DEIÀ,H 5*,ESTABL.,NA,20,Mallorca
DEIÀ,H 5*,PLACES,NA,20,Mallorca
DEIÀ,H 5* G.L.,ESTABL.,NA,20,Mallorca
DEIÀ,H 5* G.L.,PLACES,NA,20,Mallorca
DEIÀ,HA 1*,ESTABL.,NA,20,Mallorca
DEIÀ,HA 1*,PLACES,NA,20,Mallorca
DEIÀ,HA 2*,ESTABL.,NA,20,Mallorca
DEIÀ,HA 2*,PLACES,NA,20,Mallorca
DEIÀ,HA 3*,ESTABL.,NA,20,Mallorca
DEIÀ,HA 3*,PLACES,NA,20,Mallorca
DEIÀ,HA 3* SUP,ESTABL.,NA,20,Mallorca
DEIÀ,HA 3* SUP,PLACES,NA,20,Mallorca
DEIÀ,HA 4*,ESTABL.,1,20,Mallorca
DEIÀ,HA 4*,PLACES,52,20,Mallorca
DEIÀ,HA 4* SUP,ESTABL.,NA,20,Mallorca
DEIÀ,HA 4* SUP,PLACES,NA,20,Mallorca
DEIÀ,HA 5*,ESTABL.,NA,20,Mallorca
DEIÀ,HA 5*,PLACES,NA,20,Mallorca
DEIÀ,HO,ESTABL.,NA,20,Mallorca
DEIÀ,HO,PLACES,NA,20,Mallorca
DEIÀ,HR 5*,ESTABL.,1,20,Mallorca
DEIÀ,HR 5*,PLACES,132,20,Mallorca
DEIÀ,HR,ESTABL.,NA,20,Mallorca
DEIÀ,HR,PLACES,NA,20,Mallorca
DEIÀ,HS 1*,ESTABL.,1,20,Mallorca
DEIÀ,HS 1*,PLACES,14,20,Mallorca
DEIÀ,HS 2*,ESTABL.,NA,20,Mallorca
DEIÀ,HS 2*,PLACES,NA,20,Mallorca
DEIÀ,HS 3*,ESTABL.,NA,20,Mallorca
DEIÀ,HS 3*,PLACES,NA,20,Mallorca
DEIÀ,HSR 1*,ESTABL.,NA,20,Mallorca
DEIÀ,HSR 1*,PLACES,NA,20,Mallorca
DEIÀ,HSR 2*,ESTABL.,NA,20,Mallorca
DEIÀ,HSR 2*,PLACES,NA,20,Mallorca
DEIÀ,HSR 3*,ESTABL.,NA,20,Mallorca
DEIÀ,HSR 3*,PLACES,NA,20,Mallorca
DEIÀ,PENS 2*,ESTABL.,NA,20,Mallorca
DEIÀ,PENS 2*,PLACES,NA,20,Mallorca
DEIÀ,TI,ESTABL.,NA,20,Mallorca
DEIÀ,TI,PLACES,NA,20,Mallorca
DEIÀ,TOTAL,ESTABL.,7,20,Mallorca
DEIÀ,TOTAL,PLACES,475,20,Mallorca
ESCORCA,A 1 Ll,ESTABL.,NA,20,Mallorca
ESCORCA,A 1 Ll,PLACES,NA,20,Mallorca
ESCORCA,A 2 Ll,ESTABL.,NA,20,Mallorca
ESCORCA,A 2 Ll,PLACES,NA,20,Mallorca
ESCORCA,A 3 Ll,ESTABL.,NA,20,Mallorca
ESCORCA,A 3 Ll,PLACES,NA,20,Mallorca
ESCORCA,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
ESCORCA,A 3 Ll SUP,PLACES,NA,20,Mallorca
ESCORCA,A 4 Ll,ESTABL.,NA,20,Mallorca
ESCORCA,A 4 Ll,PLACES,NA,20,Mallorca
ESCORCA,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
ESCORCA,A 4 Ll SUP,PLACES,NA,20,Mallorca
ESCORCA,AG,ESTABL.,2,20,Mallorca
ESCORCA,AG,PLACES,10,20,Mallorca
ESCORCA,CH,ESTABL.,NA,20,Mallorca
ESCORCA,CH,PLACES,NA,20,Mallorca
ESCORCA,CT,ESTABL.,NA,20,Mallorca
ESCORCA,CT,PLACES,NA,20,Mallorca
ESCORCA,F,ESTABL.,NA,20,Mallorca
ESCORCA,F,PLACES,NA,20,Mallorca
ESCORCA,H 1*,ESTABL.,NA,20,Mallorca
ESCORCA,H 1*,PLACES,NA,20,Mallorca
ESCORCA,H 2*,ESTABL.,NA,20,Mallorca
ESCORCA,H 2*,PLACES,NA,20,Mallorca
ESCORCA,H 3*,ESTABL.,NA,20,Mallorca
ESCORCA,H 3*,PLACES,NA,20,Mallorca
ESCORCA,H 3*SUP,ESTABL.,NA,20,Mallorca
ESCORCA,H 3*SUP,PLACES,NA,20,Mallorca
ESCORCA,H 4*,ESTABL.,NA,20,Mallorca
ESCORCA,H 4*,PLACES,NA,20,Mallorca
ESCORCA,H 4* SUP,ESTABL.,NA,20,Mallorca
ESCORCA,H 4* SUP,PLACES,NA,20,Mallorca
ESCORCA,H 5*,ESTABL.,NA,20,Mallorca
ESCORCA,H 5*,PLACES,NA,20,Mallorca
ESCORCA,H 5* G.L.,ESTABL.,NA,20,Mallorca
ESCORCA,H 5* G.L.,PLACES,NA,20,Mallorca
ESCORCA,HA 1*,ESTABL.,NA,20,Mallorca
ESCORCA,HA 1*,PLACES,NA,20,Mallorca
ESCORCA,HA 2*,ESTABL.,NA,20,Mallorca
ESCORCA,HA 2*,PLACES,NA,20,Mallorca
ESCORCA,HA 3*,ESTABL.,NA,20,Mallorca
ESCORCA,HA 3*,PLACES,NA,20,Mallorca
ESCORCA,HA 3* SUP,ESTABL.,NA,20,Mallorca
ESCORCA,HA 3* SUP,PLACES,NA,20,Mallorca
ESCORCA,HA 4*,ESTABL.,NA,20,Mallorca
ESCORCA,HA 4*,PLACES,NA,20,Mallorca
ESCORCA,HA 4* SUP,ESTABL.,NA,20,Mallorca
ESCORCA,HA 4* SUP,PLACES,NA,20,Mallorca
ESCORCA,HA 5*,ESTABL.,NA,20,Mallorca
ESCORCA,HA 5*,PLACES,NA,20,Mallorca
ESCORCA,HO,ESTABL.,NA,20,Mallorca
ESCORCA,HO,PLACES,NA,20,Mallorca
ESCORCA,HR 5*,ESTABL.,NA,20,Mallorca
ESCORCA,HR 5*,PLACES,NA,20,Mallorca
ESCORCA,HR,ESTABL.,NA,20,Mallorca
ESCORCA,HR,PLACES,NA,20,Mallorca
ESCORCA,HS 1*,ESTABL.,NA,20,Mallorca
ESCORCA,HS 1*,PLACES,NA,20,Mallorca
ESCORCA,HS 2*,ESTABL.,NA,20,Mallorca
ESCORCA,HS 2*,PLACES,NA,20,Mallorca
ESCORCA,HS 3*,ESTABL.,NA,20,Mallorca
ESCORCA,HS 3*,PLACES,NA,20,Mallorca
ESCORCA,HSR 1*,ESTABL.,NA,20,Mallorca
ESCORCA,HSR 1*,PLACES,NA,20,Mallorca
ESCORCA,HSR 2*,ESTABL.,NA,20,Mallorca
ESCORCA,HSR 2*,PLACES,NA,20,Mallorca
ESCORCA,HSR 3*,ESTABL.,NA,20,Mallorca
ESCORCA,HSR 3*,PLACES,NA,20,Mallorca
ESCORCA,PENS 2*,ESTABL.,NA,20,Mallorca
ESCORCA,PENS 2*,PLACES,NA,20,Mallorca
ESCORCA,TI,ESTABL.,NA,20,Mallorca
ESCORCA,TI,PLACES,NA,20,Mallorca
ESCORCA,TOTAL,ESTABL.,2,20,Mallorca
ESCORCA,TOTAL,PLACES,10,20,Mallorca
ESPORLES,A 1 Ll,ESTABL.,NA,20,Mallorca
ESPORLES,A 1 Ll,PLACES,NA,20,Mallorca
ESPORLES,A 2 Ll,ESTABL.,NA,20,Mallorca
ESPORLES,A 2 Ll,PLACES,NA,20,Mallorca
ESPORLES,A 3 Ll,ESTABL.,NA,20,Mallorca
ESPORLES,A 3 Ll,PLACES,NA,20,Mallorca
ESPORLES,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
ESPORLES,A 3 Ll SUP,PLACES,NA,20,Mallorca
ESPORLES,A 4 Ll,ESTABL.,NA,20,Mallorca
ESPORLES,A 4 Ll,PLACES,NA,20,Mallorca
ESPORLES,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
ESPORLES,A 4 Ll SUP,PLACES,NA,20,Mallorca
ESPORLES,AG,ESTABL.,9,20,Mallorca
ESPORLES,AG,PLACES,154,20,Mallorca
ESPORLES,CH,ESTABL.,NA,20,Mallorca
ESPORLES,CH,PLACES,NA,20,Mallorca
ESPORLES,CT,ESTABL.,NA,20,Mallorca
ESPORLES,CT,PLACES,NA,20,Mallorca
ESPORLES,F,ESTABL.,NA,20,Mallorca
ESPORLES,F,PLACES,NA,20,Mallorca
ESPORLES,H 1*,ESTABL.,NA,20,Mallorca
ESPORLES,H 1*,PLACES,NA,20,Mallorca
ESPORLES,H 2*,ESTABL.,NA,20,Mallorca
ESPORLES,H 2*,PLACES,NA,20,Mallorca
ESPORLES,H 3*,ESTABL.,NA,20,Mallorca
ESPORLES,H 3*,PLACES,NA,20,Mallorca
ESPORLES,H 3*SUP,ESTABL.,NA,20,Mallorca
ESPORLES,H 3*SUP,PLACES,NA,20,Mallorca
ESPORLES,H 4*,ESTABL.,1,20,Mallorca
ESPORLES,H 4*,PLACES,37,20,Mallorca
ESPORLES,H 4* SUP,ESTABL.,NA,20,Mallorca
ESPORLES,H 4* SUP,PLACES,NA,20,Mallorca
ESPORLES,H 5*,ESTABL.,NA,20,Mallorca
ESPORLES,H 5*,PLACES,NA,20,Mallorca
ESPORLES,H 5* G.L.,ESTABL.,NA,20,Mallorca
ESPORLES,H 5* G.L.,PLACES,NA,20,Mallorca
ESPORLES,HA 1*,ESTABL.,NA,20,Mallorca
ESPORLES,HA 1*,PLACES,NA,20,Mallorca
ESPORLES,HA 2*,ESTABL.,NA,20,Mallorca
ESPORLES,HA 2*,PLACES,NA,20,Mallorca
ESPORLES,HA 3*,ESTABL.,NA,20,Mallorca
ESPORLES,HA 3*,PLACES,NA,20,Mallorca
ESPORLES,HA 3* SUP,ESTABL.,NA,20,Mallorca
ESPORLES,HA 3* SUP,PLACES,NA,20,Mallorca
ESPORLES,HA 4*,ESTABL.,NA,20,Mallorca
ESPORLES,HA 4*,PLACES,NA,20,Mallorca
ESPORLES,HA 4* SUP,ESTABL.,NA,20,Mallorca
ESPORLES,HA 4* SUP,PLACES,NA,20,Mallorca
ESPORLES,HA 5*,ESTABL.,NA,20,Mallorca
ESPORLES,HA 5*,PLACES,NA,20,Mallorca
ESPORLES,HO,ESTABL.,NA,20,Mallorca
ESPORLES,HO,PLACES,NA,20,Mallorca
ESPORLES,HR 5*,ESTABL.,NA,20,Mallorca
ESPORLES,HR 5*,PLACES,NA,20,Mallorca
ESPORLES,HR,ESTABL.,NA,20,Mallorca
ESPORLES,HR,PLACES,NA,20,Mallorca
ESPORLES,HS 1*,ESTABL.,1,20,Mallorca
ESPORLES,HS 1*,PLACES,16,20,Mallorca
ESPORLES,HS 2*,ESTABL.,NA,20,Mallorca
ESPORLES,HS 2*,PLACES,NA,20,Mallorca
ESPORLES,HS 3*,ESTABL.,NA,20,Mallorca
ESPORLES,HS 3*,PLACES,NA,20,Mallorca
ESPORLES,HSR 1*,ESTABL.,NA,20,Mallorca
ESPORLES,HSR 1*,PLACES,NA,20,Mallorca
ESPORLES,HSR 2*,ESTABL.,NA,20,Mallorca
ESPORLES,HSR 2*,PLACES,NA,20,Mallorca
ESPORLES,HSR 3*,ESTABL.,NA,20,Mallorca
ESPORLES,HSR 3*,PLACES,NA,20,Mallorca
ESPORLES,PENS 2*,ESTABL.,NA,20,Mallorca
ESPORLES,PENS 2*,PLACES,NA,20,Mallorca
ESPORLES,TI,ESTABL.,NA,20,Mallorca
ESPORLES,TI,PLACES,NA,20,Mallorca
ESPORLES,TOTAL,ESTABL.,11,20,Mallorca
ESPORLES,TOTAL,PLACES,207,20,Mallorca
ESTELLENCS,A 1 Ll,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 1 Ll,PLACES,NA,20,Mallorca
ESTELLENCS,A 2 Ll,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 2 Ll,PLACES,NA,20,Mallorca
ESTELLENCS,A 3 Ll,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 3 Ll,PLACES,NA,20,Mallorca
ESTELLENCS,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 3 Ll SUP,PLACES,NA,20,Mallorca
ESTELLENCS,A 4 Ll,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 4 Ll,PLACES,NA,20,Mallorca
ESTELLENCS,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,A 4 Ll SUP,PLACES,NA,20,Mallorca
ESTELLENCS,AG,ESTABL.,1,20,Mallorca
ESTELLENCS,AG,PLACES,10,20,Mallorca
ESTELLENCS,CH,ESTABL.,NA,20,Mallorca
ESTELLENCS,CH,PLACES,NA,20,Mallorca
ESTELLENCS,CT,ESTABL.,NA,20,Mallorca
ESTELLENCS,CT,PLACES,NA,20,Mallorca
ESTELLENCS,F,ESTABL.,NA,20,Mallorca
ESTELLENCS,F,PLACES,NA,20,Mallorca
ESTELLENCS,H 1*,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 1*,PLACES,NA,20,Mallorca
ESTELLENCS,H 2*,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 2*,PLACES,NA,20,Mallorca
ESTELLENCS,H 3*,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 3*,PLACES,NA,20,Mallorca
ESTELLENCS,H 3*SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 3*SUP,PLACES,NA,20,Mallorca
ESTELLENCS,H 4*,ESTABL.,1,20,Mallorca
ESTELLENCS,H 4*,PLACES,111,20,Mallorca
ESTELLENCS,H 4* SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 4* SUP,PLACES,NA,20,Mallorca
ESTELLENCS,H 5*,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 5*,PLACES,NA,20,Mallorca
ESTELLENCS,H 5* G.L.,ESTABL.,NA,20,Mallorca
ESTELLENCS,H 5* G.L.,PLACES,NA,20,Mallorca
ESTELLENCS,HA 1*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 1*,PLACES,NA,20,Mallorca
ESTELLENCS,HA 2*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 2*,PLACES,NA,20,Mallorca
ESTELLENCS,HA 3*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 3*,PLACES,NA,20,Mallorca
ESTELLENCS,HA 3* SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 3* SUP,PLACES,NA,20,Mallorca
ESTELLENCS,HA 4*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 4*,PLACES,NA,20,Mallorca
ESTELLENCS,HA 4* SUP,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 4* SUP,PLACES,NA,20,Mallorca
ESTELLENCS,HA 5*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HA 5*,PLACES,NA,20,Mallorca
ESTELLENCS,HO,ESTABL.,NA,20,Mallorca
ESTELLENCS,HO,PLACES,NA,20,Mallorca
ESTELLENCS,HR 5*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HR 5*,PLACES,NA,20,Mallorca
ESTELLENCS,HR,ESTABL.,NA,20,Mallorca
ESTELLENCS,HR,PLACES,NA,20,Mallorca
ESTELLENCS,HS 1*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HS 1*,PLACES,NA,20,Mallorca
ESTELLENCS,HS 2*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HS 2*,PLACES,NA,20,Mallorca
ESTELLENCS,HS 3*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HS 3*,PLACES,NA,20,Mallorca
ESTELLENCS,HSR 1*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HSR 1*,PLACES,NA,20,Mallorca
ESTELLENCS,HSR 2*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HSR 2*,PLACES,NA,20,Mallorca
ESTELLENCS,HSR 3*,ESTABL.,NA,20,Mallorca
ESTELLENCS,HSR 3*,PLACES,NA,20,Mallorca
ESTELLENCS,PENS 2*,ESTABL.,NA,20,Mallorca
ESTELLENCS,PENS 2*,PLACES,NA,20,Mallorca
ESTELLENCS,TI,ESTABL.,3,20,Mallorca
ESTELLENCS,TI,PLACES,32,20,Mallorca
ESTELLENCS,TOTAL,ESTABL.,5,20,Mallorca
ESTELLENCS,TOTAL,PLACES,153,20,Mallorca
FELANITX,A 1 Ll,ESTABL.,9,20,Mallorca
FELANITX,A 1 Ll,PLACES,245,20,Mallorca
FELANITX,A 2 Ll,ESTABL.,11,20,Mallorca
FELANITX,A 2 Ll,PLACES,702,20,Mallorca
FELANITX,A 3 Ll,ESTABL.,3,20,Mallorca
FELANITX,A 3 Ll,PLACES,459,20,Mallorca
FELANITX,A 3 Ll SUP,ESTABL.,NA,20,Mallorca
FELANITX,A 3 Ll SUP,PLACES,NA,20,Mallorca
FELANITX,A 4 Ll,ESTABL.,NA,20,Mallorca
FELANITX,A 4 Ll,PLACES,NA,20,Mallorca
FELANITX,A 4 Ll SUP,ESTABL.,NA,20,Mallorca
FELANITX,A 4 Ll SUP,PLACES,NA,20,Mallorca
FELANITX,AG,ESTABL.,17,20,Mallorca
FELANITX,AG,PLACES,342,20,Mallorca
FELANITX,CH,ESTABL.,NA,20,Mallorca
FELANITX,CH,PLACES,NA,20,Mallorca
FELANITX,CT,ESTABL.,NA,20,Mallorca
FELANITX,CT,PLACES,NA,20,Mallorca
FELANITX,F,ESTABL.,NA,20,Mallorca
FELANITX,F,PLACES,NA,20,Mallorca
FELANITX,H 1*,ESTABL.,NA,20,Mallorca
FELANITX,H 1*,PLACES,NA,20,Mallorca
FELANITX,H 2*,ESTABL.,NA,20,Mallorca
FELANITX,H 2*,PLACES,NA,20,Mallorca
FELANITX,H 3*,ESTABL.,5,20,Mallorca
FELANITX,H 3*,PLACES,1816,20,Mallorca
FELANITX,H 3*SUP,ESTABL.,NA,20,Mallorca
FELANITX,H 3*SUP,PLACES,NA,20,Mallorca
FELANITX,H 4*,ESTABL.,3,20,Mallorca
FELANITX,H 4*,PLACES,1243,20,Mallorca
FELANITX,H 4* SUP,ESTABL.,1,20,Mallorca
FELANITX,H 4* SUP,PLACES,202,20,Mallorca
FELANITX,H 5*,ESTABL.,NA,20,Mallorca
FELANITX,H 5*,PLACES,NA,20,Mallorca
FELANITX,H 5* G.L.,ESTABL.,NA,20,Mallorca
FELANITX,H 5* G.L.,PLACES,NA,20,Mallorca
FELANITX,HA 1*,ESTABL.,NA,20,Mallorca
FELANITX,HA 1*,PLACES,NA,20,Mallorca
FELANITX,HA 2*,ESTABL.,NA,20,Mallorca
FELANITX,HA 2*,PLACES,NA,20,Mallorca
FELANITX,HA 3*,ESTABL.,NA,20,Mallorca
FELANITX,HA 3*,PLACES,NA,20,Mallorca
FELANITX,HA 3* SUP,ESTABL.,NA,20,Mallorca
FELANITX,HA 3* SUP,PLACES,NA,20,Mallorca
FELANITX,HA 4*,ESTABL.,2,20,Mallorca
FELANITX,HA 4*,PLACES,750,20,Mallorca
FELANITX,HA 4* SUP,ESTABL.,NA,20,Mallorca
FELANITX,HA 4* SUP,PLACES,NA,20,Mallorca
