Variables;n_componentes;rho;phi_1;sigma2;MAPE;RMSE_rel
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,707347156200900;0,167391291075008;0,238596778579304
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,707347156200900;0,167391291075008;0,238596778579304
Total_arima, ConsumoEuros_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,638648194479449;0,285890106518827;0,238598818891187
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,638648194479449;0,285890106518827;0,238598818891187
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998369139906549;0,912680263310230;0,134887533028009;0,239194914392645
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998369139906549;0,912680263310230;0,134887533028009;0,239194914392645
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,740924527848875;0,258429185764866;0,239348996684571
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,740924527848875;0,258429185764866;0,239348996684571
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,721585367395060;0,165976353117821;0,239411838165240
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,721585367395060;0,165976353117821;0,239411838165240
Total_arima, ConsumoEuros_arima, NumeroSociedades_arima, Carbón y derivados_arima, Capital_arima;3;-0,938726683531158;0,998890287113881;0,791433948157967;0,268206192444550;0,239412160549549
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima, Intercept Capital_arima;3;-0,938726683531158;0,998890287113881;0,791433948157967;0,268206192444550;0,239412160549549
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, ActivosMujeres_arima, PobTotal_arima, ActivoHombres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,563989777177337;0,180729705097416;0,239490133741811
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept ActivosMujeres_arima, Intercept PobTotal_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,563989777177337;0,180729705097416;0,239490133741811
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,704893297283281;0,168323595164520;0,239560265150678
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,704893297283281;0,168323595164520;0,239560265150678
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,716395338219561;0,153172006991522;0,239637038003906
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,716395338219561;0,153172006991522;0,239637038003906
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Carbón y derivados_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,997913224863099;1,074880228332154;0,135819679456298;0,239835786718642
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept Carbón y derivados_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,997913224863099;1,074880228332154;0,135819679456298;0,239835786718642
Total_arima, ConsumoEuros_arima, PobTotal_arima, NumeroSociedades_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,678990424517682;0,274043381031195;0,240151623251834
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept PobTotal_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,999000000000000;0,678990424517682;0,274043381031195;0,240151623251834
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, NumeroSociedades_arima, Electricidad_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,743605210702120;0,262126749434841;0,240506396837038
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept NumeroCreadas_arima, Intercept NumeroSociedades_arima, Intercept Electricidad_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,743605210702120;0,262126749434841;0,240506396837038
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, NumeroSociedades_arima, Gas_arima, Capital_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,713836455081235;0,153626782017000;0,240824981978995
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept NumeroSociedades_arima, Intercept Gas_arima, Intercept Capital_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,999000000000000;0,713836455081235;0,153626782017000;0,240824981978995
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,998022141862979;1,069416505052907;0,163159520292167;0,241501634891626
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept Electricidad_arima, Intercept Carbón y derivados_arima, Intercept Gas_arima;3;-0,999000000000000;0,998022141862979;1,069416505052907;0,163159520292167;0,241501634891626
Total_arima, ConsumoEuros_arima, ActivosMujeres_arima, Electricidad_arima, Gas_arima, EurosDesembolsado_arima;3;-0,999000000000000;0,998461631717954;0,918142627675740;0,132917775630525;0,241636821410570
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivosMujeres_arima, Intercept Electricidad_arima, Intercept Gas_arima, Intercept EurosDesembolsado_arima;3;-0,999000000000000;0,998461631717954;0,918142627675740;0,132917775630525;0,241636821410570
Total_arima, ConsumoEuros_arima, ActivoHombres_arima, NumeroSociedades_arima, Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,692629355594555;0,258600519520022;0,242096313251824
Intercept Total_arima, Intercept ConsumoEuros_arima, Intercept ActivoHombres_arima, Intercept NumeroSociedades_arima, Intercept Carbón y derivados_arima;3;-0,999000000000000;0,999000000000000;0,692629355594555;0,258600519520022;0,242096313251824
Total_arima, ConsumoEuros_arima, NumeroCreadas_arima, PobTotal_arima, ActivoHombres_arima, Carbón y derivados_arima, Gas_arima;3;-0,999000000000000;0,999000000000000;0,543023501473262;0,231857960101694;0,242101597366524
