Región Geográfica;Comunidades y Ciudades Autónomas;Índice y tasas;Periodo;Total
Nacional;08 Castilla - La Mancha;Variación de la media en lo que va de año;2002M04;
Nacional;08 Castilla - La Mancha;Variación de la media en lo que va de año;2002M03;
Nacional;08 Castilla - La Mancha;Variación de la media en lo que va de año;2002M02;
Nacional;08 Castilla - La Mancha;Variación de la media en lo que va de año;2002M01;
Nacional;09 Cataluña;Índice;2025M05;122,809
Nacional;09 Cataluña;Índice;2025M04;115,503
Nacional;09 Cataluña;Índice;2025M03;125,974
Nacional;09 Cataluña;Índice;2025M02;117,285
Nacional;09 Cataluña;Índice;2025M01;116,08
Nacional;09 Cataluña;Índice;2024M12;108,172
Nacional;09 Cataluña;Índice;2024M11;121,434
Nacional;09 Cataluña;Índice;2024M10;130,509
Nacional;09 Cataluña;Índice;2024M09;113,701
Nacional;09 Cataluña;Índice;2024M08;89,13
Nacional;09 Cataluña;Índice;2024M07;124,8
Nacional;09 Cataluña;Índice;2024M06;116,618
Nacional;09 Cataluña;Índice;2024M05;126,171
Nacional;09 Cataluña;Índice;2024M04;123,307
Nacional;09 Cataluña;Índice;2024M03;118,408
Nacional;09 Cataluña;Índice;2024M02;119,786
Nacional;09 Cataluña;Índice;2024M01;114,298
Nacional;09 Cataluña;Índice;2023M12;100,863
Nacional;09 Cataluña;Índice;2023M11;124,209
Nacional;09 Cataluña;Índice;2023M10;119,209
Nacional;09 Cataluña;Índice;2023M09;114,224
Nacional;09 Cataluña;Índice;2023M08;96,293
Nacional;09 Cataluña;Índice;2023M07;118,854
Nacional;09 Cataluña;Índice;2023M06;126,282
Nacional;09 Cataluña;Índice;2023M05;125,448
Nacional;09 Cataluña;Índice;2023M04;109,281
Nacional;09 Cataluña;Índice;2023M03;133,65
Nacional;09 Cataluña;Índice;2023M02;118,06
Nacional;09 Cataluña;Índice;2023M01;113,766
Nacional;09 Cataluña;Índice;2022M12;110,802
Nacional;09 Cataluña;Índice;2022M11;124,665
Nacional;09 Cataluña;Índice;2022M10;117,003
Nacional;09 Cataluña;Índice;2022M09;122,832
Nacional;09 Cataluña;Índice;2022M08;98,03
Nacional;09 Cataluña;Índice;2022M07;117,978
Nacional;09 Cataluña;Índice;2022M06;125,093
Nacional;09 Cataluña;Índice;2022M05;128,221
Nacional;09 Cataluña;Índice;2022M04;117,076
Nacional;09 Cataluña;Índice;2022M03;123,37
Nacional;09 Cataluña;Índice;2022M02;106,688
Nacional;09 Cataluña;Índice;2022M01;96,784
Nacional;09 Cataluña;Índice;2021M12;102,575
Nacional;09 Cataluña;Índice;2021M11;114,426
Nacional;09 Cataluña;Índice;2021M10;102,567
Nacional;09 Cataluña;Índice;2021M09;103,299
Nacional;09 Cataluña;Índice;2021M08;79,516
Nacional;09 Cataluña;Índice;2021M07;104,908
Nacional;09 Cataluña;Índice;2021M06;103,947
Nacional;09 Cataluña;Índice;2021M05;102,075
Nacional;09 Cataluña;Índice;2021M04;98,008
Nacional;09 Cataluña;Índice;2021M03;109,168
Nacional;09 Cataluña;Índice;2021M02;93,968
Nacional;09 Cataluña;Índice;2021M01;85,543
Nacional;09 Cataluña;Índice;2020M12;89,653
Nacional;09 Cataluña;Índice;2020M11;96,206
Nacional;09 Cataluña;Índice;2020M10;97,025
Nacional;09 Cataluña;Índice;2020M09;91,457
Nacional;09 Cataluña;Índice;2020M08;66,4
Nacional;09 Cataluña;Índice;2020M07;93,991
Nacional;09 Cataluña;Índice;2020M06;83,361
Nacional;09 Cataluña;Índice;2020M05;68,956
Nacional;09 Cataluña;Índice;2020M04;57,875
Nacional;09 Cataluña;Índice;2020M03;89,171
Nacional;09 Cataluña;Índice;2020M02;96,488
Nacional;09 Cataluña;Índice;2020M01;92,875
Nacional;09 Cataluña;Índice;2019M12;88,037
Nacional;09 Cataluña;Índice;2019M11;96,977
Nacional;09 Cataluña;Índice;2019M10;107,381
Nacional;09 Cataluña;Índice;2019M09;96,69
Nacional;09 Cataluña;Índice;2019M08;75,755
Nacional;09 Cataluña;Índice;2019M07;104,927
Nacional;09 Cataluña;Índice;2019M06;96,922
Nacional;09 Cataluña;Índice;2019M05;106,722
Nacional;09 Cataluña;Índice;2019M04;97,805
Nacional;09 Cataluña;Índice;2019M03;103,221
Nacional;09 Cataluña;Índice;2019M02;94,563
Nacional;09 Cataluña;Índice;2019M01;96,401
Nacional;09 Cataluña;Índice;2018M12;84,256
Nacional;09 Cataluña;Índice;2018M11;100,112
Nacional;09 Cataluña;Índice;2018M10;106,374
Nacional;09 Cataluña;Índice;2018M09;91,965
Nacional;09 Cataluña;Índice;2018M08;75,837
Nacional;09 Cataluña;Índice;2018M07;102,46
Nacional;09 Cataluña;Índice;2018M06;104,424
Nacional;09 Cataluña;Índice;2018M05;104,702
Nacional;09 Cataluña;Índice;2018M04;98,1
Nacional;09 Cataluña;Índice;2018M03;102,043
Nacional;09 Cataluña;Índice;2018M02;91,756
Nacional;09 Cataluña;Índice;2018M01;94,771
Nacional;09 Cataluña;Índice;2017M12;86,274
Nacional;09 Cataluña;Índice;2017M11;100,635
Nacional;09 Cataluña;Índice;2017M10;99,471
Nacional;09 Cataluña;Índice;2017M09;96,514
Nacional;09 Cataluña;Índice;2017M08;74,143
Nacional;09 Cataluña;Índice;2017M07;95,926
Nacional;09 Cataluña;Índice;2017M06;99,799
Nacional;09 Cataluña;Índice;2017M05;102,203
Nacional;09 Cataluña;Índice;2017M04;85,329
Nacional;09 Cataluña;Índice;2017M03;104,467
Nacional;09 Cataluña;Índice;2017M02;88,857
Nacional;09 Cataluña;Índice;2017M01;85,731
Nacional;09 Cataluña;Índice;2016M12;83,387
Nacional;09 Cataluña;Índice;2016M11;94,526
Nacional;09 Cataluña;Índice;2016M10;91,425
Nacional;09 Cataluña;Índice;2016M09;93,489
Nacional;09 Cataluña;Índice;2016M08;68,143
Nacional;09 Cataluña;Índice;2016M07;92,389
Nacional;09 Cataluña;Índice;2016M06;92,946
Nacional;09 Cataluña;Índice;2016M05;90,077
Nacional;09 Cataluña;Índice;2016M04;90,043
Nacional;09 Cataluña;Índice;2016M03;90,424
Nacional;09 Cataluña;Índice;2016M02;85,596
Nacional;09 Cataluña;Índice;2016M01;76,036
Nacional;09 Cataluña;Índice;2015M12;83,007
Nacional;09 Cataluña;Índice;2015M11;88,512
Nacional;09 Cataluña;Índice;2015M10;90,998
Nacional;09 Cataluña;Índice;2015M09;89,445
Nacional;09 Cataluña;Índice;2015M08;62,618
Nacional;09 Cataluña;Índice;2015M07;97,587
Nacional;09 Cataluña;Índice;2015M06;92,616
Nacional;09 Cataluña;Índice;2015M05;89,06
Nacional;09 Cataluña;Índice;2015M04;86,623
Nacional;09 Cataluña;Índice;2015M03;94,332
Nacional;09 Cataluña;Índice;2015M02;83,274
Nacional;09 Cataluña;Índice;2015M01;78,563
Nacional;09 Cataluña;Índice;2014M12;78,615
Nacional;09 Cataluña;Índice;2014M11;84,275
Nacional;09 Cataluña;Índice;2014M10;92,545
Nacional;09 Cataluña;Índice;2014M09;87,064
Nacional;09 Cataluña;Índice;2014M08;62,774
Nacional;09 Cataluña;Índice;2014M07;96,143
Nacional;09 Cataluña;Índice;2014M06;88,415
Nacional;09 Cataluña;Índice;2014M05;90,501
Nacional;09 Cataluña;Índice;2014M04;85,005
Nacional;09 Cataluña;Índice;2014M03;88,223
Nacional;09 Cataluña;Índice;2014M02;81,863
Nacional;09 Cataluña;Índice;2014M01;82,674
Nacional;09 Cataluña;Índice;2013M12;77,288
Nacional;09 Cataluña;Índice;2013M11;84,372
Nacional;09 Cataluña;Índice;2013M10;92,786
Nacional;09 Cataluña;Índice;2013M09;84,541
Nacional;09 Cataluña;Índice;2013M08;65,07
Nacional;09 Cataluña;Índice;2013M07;94,635
Nacional;09 Cataluña;Índice;2013M06;86,162
Nacional;09 Cataluña;Índice;2013M05;91,232
Nacional;09 Cataluña;Índice;2013M04;90,156
Nacional;09 Cataluña;Índice;2013M03;84,134
Nacional;09 Cataluña;Índice;2013M02;83,661
Nacional;09 Cataluña;Índice;2013M01;83,362
Nacional;09 Cataluña;Índice;2012M12;75,454
Nacional;09 Cataluña;Índice;2012M11;88,691
Nacional;09 Cataluña;Índice;2012M10;94,88
Nacional;09 Cataluña;Índice;2012M09;84,793
Nacional;09 Cataluña;Índice;2012M08;70,721
Nacional;09 Cataluña;Índice;2012M07;92,41
Nacional;09 Cataluña;Índice;2012M06;91,812
Nacional;09 Cataluña;Índice;2012M05;93,7
Nacional;09 Cataluña;Índice;2012M04;83,388
Nacional;09 Cataluña;Índice;2012M03;94,317
Nacional;09 Cataluña;Índice;2012M02;89,435
Nacional;09 Cataluña;Índice;2012M01;82,951
Nacional;09 Cataluña;Índice;2011M12;80,471
Nacional;09 Cataluña;Índice;2011M11;89,391
Nacional;09 Cataluña;Índice;2011M10;86,455
Nacional;09 Cataluña;Índice;2011M09;92,845
Nacional;09 Cataluña;Índice;2011M08;67,851
Nacional;09 Cataluña;Índice;2011M07;94,101
Nacional;09 Cataluña;Índice;2011M06;92,771
Nacional;09 Cataluña;Índice;2011M05;94,443
Nacional;09 Cataluña;Índice;2011M04;84,219
Nacional;09 Cataluña;Índice;2011M03;98,57
Nacional;09 Cataluña;Índice;2011M02;85,6
Nacional;09 Cataluña;Índice;2011M01;79,803
Nacional;09 Cataluña;Índice;2010M12;81,502
Nacional;09 Cataluña;Índice;2010M11;90,676
Nacional;09 Cataluña;Índice;2010M10;87,48
Nacional;09 Cataluña;Índice;2010M09;89,346
Nacional;09 Cataluña;Índice;2010M08;61,696
Nacional;09 Cataluña;Índice;2010M07;91,641
Nacional;09 Cataluña;Índice;2010M06;89,639
Nacional;09 Cataluña;Índice;2010M05;84,951
Nacional;09 Cataluña;Índice;2010M04;82,079
Nacional;09 Cataluña;Índice;2010M03;90,387
Nacional;09 Cataluña;Índice;2010M02;77,456
Nacional;09 Cataluña;Índice;2010M01;70,447
Nacional;09 Cataluña;Índice;2009M12;
Nacional;09 Cataluña;Índice;2009M11;
Nacional;09 Cataluña;Índice;2009M10;
Nacional;09 Cataluña;Índice;2009M09;
Nacional;09 Cataluña;Índice;2009M08;
Nacional;09 Cataluña;Índice;2009M07;
Nacional;09 Cataluña;Índice;2009M06;
Nacional;09 Cataluña;Índice;2009M05;
Nacional;09 Cataluña;Índice;2009M04;
Nacional;09 Cataluña;Índice;2009M03;
Nacional;09 Cataluña;Índice;2009M02;
Nacional;09 Cataluña;Índice;2009M01;
Nacional;09 Cataluña;Índice;2008M12;
Nacional;09 Cataluña;Índice;2008M11;
Nacional;09 Cataluña;Índice;2008M10;
Nacional;09 Cataluña;Índice;2008M09;
Nacional;09 Cataluña;Índice;2008M08;
Nacional;09 Cataluña;Índice;2008M07;
Nacional;09 Cataluña;Índice;2008M06;
Nacional;09 Cataluña;Índice;2008M05;
Nacional;09 Cataluña;Índice;2008M04;
Nacional;09 Cataluña;Índice;2008M03;
Nacional;09 Cataluña;Índice;2008M02;
Nacional;09 Cataluña;Índice;2008M01;
Nacional;09 Cataluña;Índice;2007M12;
Nacional;09 Cataluña;Índice;2007M11;
Nacional;09 Cataluña;Índice;2007M10;
Nacional;09 Cataluña;Índice;2007M09;
Nacional;09 Cataluña;Índice;2007M08;
Nacional;09 Cataluña;Índice;2007M07;
Nacional;09 Cataluña;Índice;2007M06;
Nacional;09 Cataluña;Índice;2007M05;
Nacional;09 Cataluña;Índice;2007M04;
Nacional;09 Cataluña;Índice;2007M03;
Nacional;09 Cataluña;Índice;2007M02;
Nacional;09 Cataluña;Índice;2007M01;
Nacional;09 Cataluña;Índice;2006M12;
Nacional;09 Cataluña;Índice;2006M11;
Nacional;09 Cataluña;Índice;2006M10;
Nacional;09 Cataluña;Índice;2006M09;
Nacional;09 Cataluña;Índice;2006M08;
