MEDIDAS#ca,MEDIDAS#es,MEDIDAS_CODE,TIME_PERIOD#ca,TIME_PERIOD#es,TIME_PERIOD_CODE,LUGAR_RESIDENCIA#ca,LUGAR_RESIDENCIA#es,LUGAR_RESIDENCIA_CODE,PAQUETE_TURISTICO#ca,PAQUETE_TURISTICO#es,PAQUETE_TURISTICO_CODE,OBS_VALUE,NOTAS_OBSERVACION#ca,NOTAS_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,07/2016,07/2016,2016-M07,Regne Unit,Reino Unido,GB,Total,Total,_T,3.01,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,07/2016,07/2016,2016-M07,Regne Unit,Reino Unido,GB,No,No,NO,-0.61,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,Sí,Sí,SI,37797,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,Total,Total,_T,143375,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,No,No,NO,105578,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,Sí,Sí,SI,-15.30,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,Total,Total,_T,-1.06,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,07/2016,07/2016,2016-M07,Itàlia,Italia,IT,No,No,NO,5.28,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Sí,Sí,SI,991677,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Total,Total,_T,2223084,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,No,No,NO,1231407,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Sí,Sí,SI,7.50,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Total,Total,_T,12.05,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,No,No,NO,16.01,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Sí,Sí,SI,939449,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Total,Total,_T,1945565,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,No,No,NO,1006116,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Sí,Sí,SI,6.33,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Total,Total,_T,12.13,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Món (exclosa Espanya),Mundo (excluida España),5000_XES,No,No,NO,18.15,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,Sí,Sí,SI,345725,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,Total,Total,_T,648525,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,No,No,NO,302800,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,Sí,Sí,SI,20.42,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,Total,Total,_T,9.97,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Alemanya,Alemania,DE,No,No,NO,0.06,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Sí,Sí,SI,52228,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Total,Total,_T,277519,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,No,No,NO,225291,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Sí,Sí,SI,34.03,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Total,Total,_T,11.50,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,No,No,NO,7.31,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,Sí,Sí,SI,69067,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,Total,Total,_T,140361,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,No,No,NO,71295,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,Sí,Sí,SI,-13.11,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,Total,Total,_T,36.75,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Països Nòrdics,Países Nórdicos,5100_L1,No,No,NO,207.98,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Sí,Sí,SI,147913,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Total,Total,_T,355342,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,No,No,NO,207429,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Sí,Sí,SI,19.30,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Total,Total,_T,12.63,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,No,No,NO,8.32,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,França,Francia,FR,Sí,Sí,SI,31155,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,França,Francia,FR,Total,Total,_T,77966,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,França,Francia,FR,No,No,NO,46811,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,França,Francia,FR,Sí,Sí,SI,23.41,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,França,Francia,FR,Total,Total,_T,21.88,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,França,Francia,FR,No,No,NO,20.88,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,Sí,Sí,SI,319896,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,Total,Total,_T,627569,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,No,No,NO,307673,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,Sí,Sí,SI,2.34,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,Total,Total,_T,11.58,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Regne Unit,Reino Unido,GB,No,No,NO,23.13,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,Sí,Sí,SI,25692,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,Total,Total,_T,95801,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,No,No,NO,70109,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,Sí,Sí,SI,-53.40,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,Total,Total,_T,-4.95,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,06/2016,06/2016,2016-M06,Itàlia,Italia,IT,No,No,NO,53.53,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Sí,Sí,SI,730492,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Total,Total,_T,1775315,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,No,No,NO,1044823,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Sí,Sí,SI,-6.60,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,Total,Total,_T,8.31,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Illes Balears),Mundo (excluida Illes Balears),5000_XIB,No,No,NO,21.91,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Sí,Sí,SI,701622,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Total,Total,_T,1612832,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,No,No,NO,911209,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Sí,Sí,SI,-6.84,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,Total,Total,_T,9.76,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Món (exclosa Espanya),Mundo (excluida España),5000_XES,No,No,NO,27.22,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,Sí,Sí,SI,300640,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,Total,Total,_T,613574,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,No,No,NO,312934,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,Sí,Sí,SI,-1.04,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,Total,Total,_T,4.32,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Alemanya,Alemania,DE,No,No,NO,10.04,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Sí,Sí,SI,28870,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Total,Total,_T,162483,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,No,No,NO,133613,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Sí,Sí,SI,-0.31,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,Total,Total,_T,-4.28,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Espanya (exclosa Illes Balears),España (excluida Illes Balears),ES_XIB,No,No,NO,-5.10,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,Sí,Sí,SI,32675,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,Total,Total,_T,73454,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,No,No,NO,40779,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,Sí,Sí,SI,-39.15,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,Total,Total,_T,-8.13,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Països Nòrdics,Países Nórdicos,5100_L1,No,No,NO,55.26,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Sí,Sí,SI,106703,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Total,Total,_T,325685,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,No,No,NO,218982,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Sí,Sí,SI,11.53,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,Total,Total,_T,48.03,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Altres països o territoris del Món (exclosa Espanya),Otros países o territorios del Mundo (excluida España),5000_XES_O,No,No,NO,76.10,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,França,Francia,FR,Sí,Sí,SI,27502,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,França,Francia,FR,Total,Total,_T,86255,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,França,Francia,FR,No,No,NO,58753,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,França,Francia,FR,Sí,Sí,SI,-24.83,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,França,Francia,FR,Total,Total,_T,11.18,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,França,Francia,FR,No,No,NO,43.32,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,Sí,Sí,SI,224734,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,Total,Total,_T,451035,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,No,No,NO,226301,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,Sí,Sí,SI,-11.55,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,Total,Total,_T,-1.43,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Regne Unit,Reino Unido,GB,No,No,NO,11.21,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,Sí,Sí,SI,9367,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,Total,Total,_T,62827,,,Valor normal,Valor normal,A,,
Turistes,Turistas,TURISTAS,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,No,No,NO,53460,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,Sí,Sí,SI,0.39,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,Total,Total,_T,36.30,,,Valor normal,Valor normal,A,,
Turistes. Taxa de variació anual,Turistas. Tasa de variación anual,TURISTAS_TVA,05/2016,05/2016,2016-M05,Itàlia,Italia,IT,No,No,NO,45.41,,,Valor normal,Valor normal,A,,
