MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TIPOS_ALOJAMIENTO#es,TIPOS_ALOJAMIENTO#ca,TIPOS_ALOJAMIENTO_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,7235,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,24.18,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,-2.04,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,105.42,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,663.79,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,93416,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,73883,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,9369,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,10164,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,-8.09,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,-5.98,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,32.50,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,-36.41,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,162269,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,138175,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,4926,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,19169,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,12.80,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,3.79,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,94.88,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2020,02/2020,2020-M02,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,133.89,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,2823,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,2578,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,,,,Baja fiabilidad,Baixa fiabilitat,U,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,,,,Baja fiabilidad,Baixa fiabilitat,U,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,-10.41,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,-15.33,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,,,,Valor no disponible,Valor no disponible,O,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,,,,Valor no disponible,Valor no disponible,O,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,34564,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,29022,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,3484,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,2058,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,-37.08,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,-40.50,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,42.13,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,-44.45,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Total,Total,_T,Illes Balears,Illes Balears,ES53,241557,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Total,Total,_T,Mallorca,Mallorca,ES532,203653,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Total,Total,_T,Menorca,Menorca,ES533,15743,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,22161,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Total,Total,_T,Illes Balears,Illes Balears,ES53,-9.25,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Total,Total,_T,Mallorca,Mallorca,ES532,-10.37,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Total,Total,_T,Menorca,Menorca,ES533,32.52,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,-18.15,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,57630,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,48851,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,3318,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,5461,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,11.52,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,7.97,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,66.35,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,23.04,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,165057,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,137709,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,12093,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,15255,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,-12.01,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,-11.80,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,30.56,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,-31.24,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,16046,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,14515,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,332,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,1200,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,-32.50,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,-36.35,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,-40.44,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,192.87,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,130493,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,108687,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,8608,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,13198,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,-1.62,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,1.25,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,26.39,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,-28.60,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,76499,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,65944,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,3650,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,6906,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,-2.67,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,-7.24,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,39.48,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2020,01/2020,2020-M01,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,41.26,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,2019,2019,2019,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,319773,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,2019,2019,2019,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,216725,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,2019,2019,2019,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,22813,,,Valor normal,Valor normal,A,,
Turistas,Turistes,TURISTAS,2019,2019,2019,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,80235,,,Valor normal,Valor normal,A,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2019,2019,2019,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,-27.87,,,Valor normal,Valor normal,A,,
