MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,MOTIVO_PRINCIPAL_VIAJE_TURISTICO#es,MOTIVO_PRINCIPAL_VIAJE_TURISTICO#ca,MOTIVO_PRINCIPAL_VIAJE_TURISTICO_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Mallorca,Mallorca,ES532,Total,Total,_T,-7.34,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,11.28,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,-6.99,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,-8.92,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,Total,Total,_T,44585,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,6674,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,1470,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,36442,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,Total,Total,_T,-24.56,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,-39.25,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,36.17,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,-22.52,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,159713,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,2715,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,8138,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,148860,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,7.31,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,-19.77,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,10.96,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,04/2018,04/2018,2018-M04,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,7.78,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,Total,Total,_T,564767,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,64752,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,54661,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,445354,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,Total,Total,_T,20.45,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,26.65,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,25.22,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,19.04,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,Total,Total,_T,471572,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,56208,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,47319,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,368045,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,Total,Total,_T,21.19,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,37.90,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,30.39,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,17.94,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,Total,Total,_T,26542,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,4141,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,1174,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,21228,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,Total,Total,_T,2.15,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,-42.40,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,-28.81,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,23.80,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,66653,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,4404,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,6168,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,56081,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,23.90,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,38.49,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,7.94,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,03/2018,03/2018,2018-M03,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,24.89,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,Total,Total,_T,259747,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,41649,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,33481,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,184617,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,Total,Total,_T,3.15,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,0.39,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,8.22,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,2.92,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,Total,Total,_T,218850,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,38784,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,29004,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,151062,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,Total,Total,_T,1.53,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,11.86,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,14.11,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Mallorca,Mallorca,ES532,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,-2.83,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,Total,Total,_T,11270,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,1938,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,8952,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,Total,Total,_T,-14.60,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,-55.73,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Menorca,Menorca,ES533,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,22.68,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,29628,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,4097,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,24603,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,Total,Total,_T,28.47,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,2.40,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,02/2018,02/2018,2018-M02,Eivissa y Formentera,Eivissa i Formentera,ES531,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,48.03,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,Total,Total,_T,215509,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,37942,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,Negocios y motivos profesionales,Negocis i motius professionals,PROFESIONAL,24661,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,"Vacaciones, recreo y ocio","Vacances, esbarjo i oci",VACACIONES,152906,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,Total,Total,_T,9.62,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,01/2018,01/2018,2018-M01,Illes Balears,Illes Balears,ES53,"Todos los motivos personales, excepto vacaciones, recreo y ocio","Tots els motius personals, excepte vacances, esbarjo i oci",PERSONAL_S3,-12.11,Valor normal,Valor normal,A,,,,
