MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,TIPOS_ALOJAMIENTO#es,TIPOS_ALOJAMIENTO#ca,TIPOS_ALOJAMIENTO_CODE,TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,LUGAR_RESIDENCIA#es,LUGAR_RESIDENCIA#ca,LUGAR_RESIDENCIA_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca
Turistas,Turistes,TURISTAS,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,21811,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,0.79,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,5.94,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,5.21,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,-24.68,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Total,Total,_T,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,3633335,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Total,Total,_T,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,2304497,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Total,Total,_T,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,499782,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,829056,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Total,Total,_T,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,6.34,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Total,Total,_T,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,7.53,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Total,Total,_T,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,0.13,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,7.05,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,2791746,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,1711011,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,387274,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,693461,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,11.28,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,8.38,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,11.72,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,18.89,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,388548,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,261058,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,70950,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,56539,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,-8.35,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,-8.60,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,3.13,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turístico de no mercado,Allotjament turístic de no mercat,NO_MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,-18.67,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,380963,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,295694,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,32204,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,53065,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,-5.44,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,22.37,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,-60.69,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento en alquiler,Allotjament de lloguer,VIVIENDA_VACACIONAL,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,-33.10,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,208169,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,154105,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,19336,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,34729,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,-15.03,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,-16.55,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,-2.05,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Otro alojamiento turístico de no mercado,Un altre allotjament turístic de no mercat,NO_MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,-14.38,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,3244788,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,2043439,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,428832,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,772517,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Illes Balears,Illes Balears,ES53,Reino Unido,Regne Unit,GB,8.42,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Mallorca,Mallorca,ES532,Reino Unido,Regne Unit,GB,10.01,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Menorca,Menorca,ES533,Reino Unido,Regne Unit,GB,-0.35,Valor normal,Valor normal,A,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2016,2016,2016,Alojamiento turísticos de mercado,Allotjament turístic de mercat,MERCADO,Eivissa y Formentera,Eivissa i Formentera,ES531,Reino Unido,Regne Unit,GB,9.59,Valor normal,Valor normal,A,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Otro alojamiento turístico de mercado,Un altre allotjament turístic de mercat,MERCADO_O,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Vivienda propia (segunda residencia),Habitatge propi (segona residència),VIV_PROPIA,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Total,Total,_T,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Total,Total,_T,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Total,Total,_T,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Total,Total,_T,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Total,Total,_T,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Total,Total,_T,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas. Tasa de variación anual,Turistes. Taxa de variació anual,TURISTAS_TVA,2015,2015,2015,Total,Total,_T,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Illes Balears,Illes Balears,ES53,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Mallorca,Mallorca,ES532,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Menorca,Menorca,ES533,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
Turistas,Turistes,TURISTAS,2015,2015,2015,Hoteles y similares,Hotels i similars,HOTEL_O_SIMILAR,Eivissa y Formentera,Eivissa i Formentera,ES531,Mundo (excluida Illes Balears),Món (exclosa Illes Balears),5000_XIB,,Valor no disponible,Valor no disponible,O,,,,
